RacerID,Course,RacesRun,QuinellaRate,FirstPlaceRate,Nige,Makuri
3245,4,997,38.7,18.5,0,82
3245,5,686,27.5,11.2,0,24
3245,6,361,16.0,3.8,0,4
3246,1,1421,66.7,45.9,613,0
3246,2,1485,44.3,21.4,0,125
3246,3,1556,32.0,14.2,0,81
3246,4,1095,25.8,8.9,0,40
3246,5,684,14.9,6.2,0,10
3246,6,258,9.6,2.3,0,3
3251,1,1484,75.6,54.2,732,0
3251,2,1362,47.4,22.6,0,86
3251,3,1472,39.4,19.2,0,75
3251,4,1427,36.9,16.1,0,57
3251,5,1136,24.5,7.2,0,11
3251,6,780,15.3,3.8,0,0
3254,1,1133,46.6,24.5,248,0
3254,2,1161,33.6,13.7,0,89
3254,3,1030,27.9,10.4,0,38
3254,4,784,22.7,7.5,0,21
3254,5,708,14.2,4.2,0,8
3254,6,521,8.6,2.5,0,7
3256,1,1393,80.7,58.4,747,0
3256,2,1120,55.2,28.9,0,159
3256,3,1262,54.2,30.1,0,174
3256,4,1208,52.7,29.9,0,182
3256,5,1115,35.6,17.0,0,69
3256,6,785,25.3,8.2,0,19
3257,1,1515,77.4,62.4,908,0
3257,2,1848,55.9,33.0,0,322
3257,3,1319,43.5,26.6,0,189
3257,4,731,44.0,25.9,0,111
3257,5,285,23.1,11.5,0,19
3257,6,154,14.9,5.1,0,0
3261,1,1021,57.3,30.8,285,1
3261,2,1262,39.8,17.9,0,61
3261,3,1110,34.7,14.2,0,61
3261,4,1115,32.2,12.5,0,46
3261,5,823,19.5,5.3,0,7
3261,6,379,7.6,1.3,0,0
3265,1,2013,73.3,52.9,949,0
3265,2,2808,52.7,24.2,0,146
3265,3,907,44.2,22.3,0,52
3265,4,653,40.2,15.9,0,26
3265,5,273,35.9,11.3,0,6
3265,6,106,16.9,4.7,0,0
3268,1,1403,72.9,53.9,713,0
3268,2,1403,45.6,19.7,0,83
3268,3,1553,38.2,16.1,0,110
3268,4,1397,31.3,13.6,0,76
3268,5,750,22.5,7.0,0,16
3268,6,317,12.6,3.4,0,3
3269,1,578,43.7,23.7,117,0
3269,2,676,38.1,17.0,1,36
3269,3,777,35.7,17.2,0,64
3269,4,834,37.7,16.7,0,67
3269,5,654,25.5,8.8,0,17
3269,6,374,12.0,4.5,0,3
3273,1,1064,64.1,42.6,427,0
3273,2,1154,40.5,17.0,0,47
3273,3,1114,37.6,15.8,0,73
3273,4,1098,30.2,12.3,0,55
3273,5,1041,21.8,8.8,0,16
3273,6,810,15.4,4.9,0,8
3276,1,794,57.1,39.8,299,0
3276,2,859,30.0,15.4,0,94
3276,3,902,32.0,15.7,0,111
3276,4,874,23.6,12.5,0,86
3276,5,810,14.4,5.8,0,31
3276,6,626,8.7,2.8,0,14
3277,1,971,57.0,35.4,317,1
3277,2,1086,36.6,15.5,0,67
3277,3,1203,30.5,13.4,0,93
3277,4,1094,25.8,11.0,0,62
3277,5,892,17.0,4.7,0,19
3277,6,530,8.6,2.6,0,3
3278,1,950,75.4,53.7,475,0
3278,2,901,54.5,27.8,0,98
3278,3,1034,42.3,21.1,0,111
3278,4,1323,45.4,23.5,0,159
3278,5,1002,31.4,13.9,0,47
3278,6,511,17.8,5.4,0,9
3280,1,824,65.7,43.2,326,0
3280,2,810,44.5,21.4,0,76
3280,3,922,39.5,20.0,0,78
3280,4,994,35.4,17.5,0,70
3280,5,928,23.4,9.3,0,33
3280,6,696,13.0,4.4,0,9
3281,1,666,43.5,23.2,133,0
3281,2,749,25.2,10.0,0,25
3281,3,881,24.1,11.2,0,59
3281,4,892,22.5,10.5,0,56
3281,5,862,10.0,3.7,0,8
3281,6,651,4.7,1.2,0,3
3282,1,1512,73.5,52.2,738,0
3282,2,1522,47.3,20.1,0,93
3282,3,1514,41.0,16.6,0,97
3282,4,1322,32.2,11.8,0,70
3282,5,973,18.0,6.0,0,11
3282,6,556,8.9,1.8,0,1
3283,1,1077,62.5,44.0,448,0
3283,2,1155,47.1,24.4,0,71
3283,3,1147,38.8,18.1,0,104
3283,4,1145,32.3,16.6,0,94
3283,5,935,20.5,8.7,0,35
3283,6,675,9.6,2.8,0,3
3284,1,1498,73.6,55.0,764,0
3284,2,1536,43.9,19.2,0,112
3284,3,1370,41.4,18.1,0,85
3284,4,1142,34.0,14.0,0,74
3284,5,805,24.2,7.2,0,15
3284,6,315,13.0,3.1,0,5
3286,1,935,63.9,43.8,390,0
3286,2,1054,46.4,21.7,0,97
3286,3,1114,36.0,16.0,0,78
3286,4,1137,35.4,16.2,0,78
3286,5,986,23.1,9.9,0,15
3286,6,715,12.3,3.7,0,3
3289,1,1066,58.4,35.3,344,1
3289,2,1088,44.3,19.0,0,81
3289,3,1072,34.6,15.5,0,82
3289,4,1153,36.8,16.4,0,101
3289,5,909,22.6,7.9,0,35
3289,6,553,10.6,2.1,0,3
3290,1,1450,77.3,59.1,801,0
3290,2,1725,51.7,25.2,0,92
3290,3,1143,39.3,16.6,0,56
3290,4,988,33.8,12.1,0,32
3290,5,402,22.8,6.7,0,1
3290,6,111,13.5,2.7,0,1
3291,1,500,37.6,18.8,87,0
3291,2,689,29.4,12.9,0,51
3291,3,769,20.8,10.4,0,54
3291,4,608,20.0,8.7,0,37
3291,5,683,14.3,4.1,0,13
3291,6,564,5.1,1.0,0,0
3293,1,1013,55.2,26.1,231,1
3293,2,1123,38.6,15.1,0,81
3293,3,1333,36.6,14.2,0,101
3293,4,1321,30.7,11.6,0,83
3293,5,944,16.8,5.8,0,18
3293,6,611,7.8,1.6,0,2
3294,1,764,46.0,25.3,172,0
3294,2,831,34.4,12.3,0,41
3294,3,906,26.7,11.4,0,54
3294,4,1132,35.4,18.0,0,112
3294,5,1404,26.8,11.1,0,53
3294,6,1298,21.7,9.0,0,34
3295,1,1297,73.2,53.5,623,0
3295,2,1264,49.9,24.9,0,82
3295,3,1177,41.2,17.5,0,64
3295,4,1015,37.5,15.5,0,40
3295,5,680,26.4,9.5,0,8
3295,6,303,16.5,4.2,0,1
3296,1,723,44.1,22.8,149,0
3296,2,794,25.3,9.8,0,49
3296,3,901,28.7,11.4,0,71
3296,4,767,22.0,8.6,0,42
3296,5,723,11.2,2.6,0,8
3296,6,633,9.7,1.1,0,0
3297,1,1583,71.3,50.1,737,0
3297,2,2168,47.3,22.4,0,235
3297,3,2098,46.2,22.3,0,181
3297,4,1021,36.4,17.0,0,62
3297,5,413,29.3,14.2,0,20
3297,6,199,22.6,8.0,0,6
3298,1,638,39.9,18.6,108,0
3298,2,773,37.1,15.3,0,54
3298,3,806,27.5,11.1,0,52
3298,4,833,28.3,12.6,0,63
3298,5,747,18.3,6.4,0,28
3298,6,467,11.3,4.0,0,11
3299,1,437,27.0,7.7,20,0
3299,2,514,29.9,8.1,0,12
3299,3,606,23.4,7.5,0,5
3299,4,528,20.8,7.3,0,8
3299,5,626,15.8,6.0,0,3
3299,6,706,11.4,2.6,0,0
3300,1,1421,80.3,64.1,877,0
3300,2,1397,55.4,26.2,0,63
3300,3,1335,42.3,17.1,0,49
3300,4,1303,41.1,16.6,0,53
3300,5,1070,27.2,11.1,0,10
3300,6,857,15.6,3.8,0,0
3302,1,1406,72.0,52.7,689,0
3302,2,1390,51.8,27.6,1,199
3302,3,1357,44.1,24.1,0,177
3302,4,1222,43.5,23.9,0,189
3302,5,930,26.5,10.6,0,46
3302,6,504,12.9,4.9,0,12
3303,1,1214,67.1,36.9,400,0
3303,2,1334,39.6,12.8,1,44
3303,3,1256,36.6,12.9,0,72
3303,4,1439,28.4,9.8,0,58
3303,5,1115,19.4,6.0,0,6
3303,6,723,8.5,1.3,0,0
3304,1,1473,78.7,62.0,874,0
3304,2,1198,52.9,27.5,0,94
3304,3,1363,46.2,24.0,0,106
3304,4,1388,41.2,16.8,0,58
3304,5,1098,28.7,10.9,0,14
3304,6,792,17.6,4.5,0,2
3305,1,1202,71.2,51.0,583,0
3305,2,1173,45.5,22.8,0,120
3305,3,1320,43.4,20.6,0,150
3305,4,1109,37.6,19.3,0,107
3305,5,855,22.1,7.8,0,20
3305,6,651,10.4,2.3,0,3
3306,1,760,41.7,20.5,140,0
3306,2,849,26.8,9.5,0,33
3306,3,982,28.3,9.7,0,52
3306,4,910,27.3,10.9,0,63
3306,5,979,18.5,7.0,0,31
3306,6,1039,13.1,2.8,0,8
3307,1,1590,67.5,45.4,626,0
3307,2,1197,41.9,20.0,0,93
3307,3,337,37.9,20.7,0,33
3307,4,223,36.7,21.0,0,24
3307,5,88,17.0,4.5,0,1
3307,6,40,20.0,7.5,0,2
3309,1,609,46.9,26.1,137,0
3309,2,627,30.9,12.6,0,17
3309,3,757,30.2,11.4,0,26
3309,4,879,33.9,16.2,0,65
3309,5,920,24.3,10.8,0,30
3309,6,661,14.8,4.9,0,13
3310,1,750,39.6,13.6,74,0
3310,2,946,29.1,9.5,0,33
3310,3,943,22.8,7.1,0,35
3310,4,888,22.6,8.5,0,45
3310,5,848,17.8,6.1,0,18
3310,6,654,10.5,2.2,0,6
3312,1,908,75.3,55.2,458,0
3312,2,916,48.0,23.3,1,86
3312,3,833,44.9,23.1,1,79
3312,4,938,41.3,15.6,0,50
3312,5,659,28.2,8.0,0,12
3312,6,298,19.1,3.3,0,0
3313,1,921,55.7,31.2,250,0
3313,2,1072,37.5,15.0,1,51
3313,3,1136,34.6,15.1,0,57
3313,4,1072,31.1,13.8,0,56
3313,5,977,21.7,8.2,0,10
3313,6,762,6.3,0.7,0,1
3315,1,810,59.6,35.8,264,0
3315,2,912,39.9,14.3,0,62
3315,3,1044,35.2,14.1,0,75
3315,4,1073,30.5,13.2,0,64
3315,5,956,19.1,5.2,0,22
3315,6,694,11.2,2.3,0,4
3317,1,642,46.7,26.9,163,0
3317,2,747,37.8,17.0,0,62
3317,3,963,33.6,14.8,0,80
3317,4,910,30.1,14.5,0,70
3317,5,804,21.1,8.8,0,29
3317,6,501,10.7,3.1,0,2
3319,1,1412,74.0,52.6,686,1
3319,2,1404,52.8,25.0,1,105
3319,3,1331,41.2,18.1,0,101
3319,4,1287,39.7,19.9,0,104
3319,5,1185,26.2,10.8,0,34
3319,6,893,16.4,4.8,0,10
3324,1,468,23.2,9.6,34,0
3324,2,597,22.2,6.3,0,13
3324,3,568,13.5,4.0,0,5
3324,4,463,12.7,2.8,0,4
3324,5,463,7.5,2.3,0,2
3324,6,507,6.3,0.7,0,1
3325,1,573,42.0,23.2,122,0
3325,2,763,33.2,12.3,1,31
3325,3,842,27.3,11.7,0,65
3325,4,838,28.7,12.6,0,71
3325,5,867,17.9,7.2,0,31
3325,6,644,7.3,1.4,0,2
3326,1,756,65.2,43.3,299,0
3326,2,724,50.8,23.7,0,66
3326,3,900,45.1,19.5,0,73
3326,4,1005,44.1,22.4,0,85
3326,5,934,32.8,14.0,0,38
3326,6,602,16.2,4.6,0,7
3327,1,1547,77.4,59.7,854,0
3327,2,1299,48.3,21.7,0,120
3327,3,1199,39.1,18.6,0,80
3327,4,1532,39.9,16.2,0,86
3327,5,893,25.8,8.8,0,15
3327,6,438,11.4,2.2,0,1
3328,1,410,31.4,13.9,51,0
3328,2,474,21.5,8.8,0,17
3328,3,526,21.4,8.3,0,23
3328,4,453,15.0,4.6,0,11
3328,5,521,10.7,2.1,0,7
3328,6,446,7.8,0.9,0,2
3329,1,811,75.0,54.5,416,0
3329,2,723,56.4,28.0,0,66
3329,3,912,48.1,25.6,0,83
3329,4,979,42.3,22.9,0,90
3329,5,839,34.2,15.7,0,29
3329,6,498,23.4,5.2,0,3
3331,1,1353,77.1,55.1,678,1
3331,2,1393,55.8,26.0,0,95
3331,3,1547,43.2,20.8,0,84
3331,4,1185,33.6,13.5,0,47
3331,5,601,20.1,7.3,0,4
3331,6,145,13.1,2.0,0,0
3333,1,1547,80.2,58.1,813,0
3333,2,1404,53.3,24.6,0,92
3333,3,1372,45.7,21.2,0,110
3333,4,1311,40.5,17.0,0,71
3333,5,1099,30.8,11.0,0,19
3333,6,823,15.9,4.0,0,3
3334,1,1339,68.6,45.9,553,0
3334,2,1283,50.1,21.6,0,131
3334,3,1262,42.3,17.1,0,71
3334,4,1321,35.8,14.5,0,67
3334,5,1038,24.8,9.6,0,20
3334,6,703,17.7,3.7,0,2
3335,1,800,57.5,33.3,234,0
3335,2,1206,39.6,16.5,0,59
3335,3,1152,31.7,14.3,0,56
3335,4,826,27.3,10.1,0,22
3335,5,434,19.3,8.2,0,3
3335,6,334,7.4,2.4,0,0
3336,1,754,60.0,35.2,244,0
3336,2,776,39.8,17.5,0,60
3336,3,1047,38.7,19.0,0,64
3336,4,1278,37.8,20.8,0,134
3336,5,903,28.7,12.5,0,30
3336,6,513,13.4,4.2,0,3
3338,1,840,48.6,25.0,174,0
3338,2,939,31.3,12.1,0,30
3338,3,944,26.1,10.7,0,49
3338,4,1105,31.4,14.1,0,79
3338,5,1166,22.2,7.8,0,38
3338,6,630,10.0,3.0,0,6
3339,1,1032,59.0,37.2,360,0
3339,2,1035,37.9,16.0,0,59
3339,3,1125,32.8,14.8,0,91
3339,4,1167,35.6,18.1,0,102
3339,5,1078,27.1,11.1,0,48
3339,6,845,15.8,6.0,0,15
3340,1,963,50.4,26.1,213,1
3340,2,1039,36.3,17.6,0,65
3340,3,1087,31.1,12.6,0,56
3340,4,1112,28.7,13.2,0,65
3340,5,1148,23.5,9.4,0,30
3340,6,821,12.6,2.6,0,5
3342,1,628,43.6,24.3,147,0
3342,2,716,27.2,11.4,0,43
3342,3,726,26.3,12.9,0,66
3342,4,728,26.3,11.5,0,63
3342,5,659,17.3,8.9,0,42
3342,6,524,9.3,3.8,0,9
3343,1,746,66.0,41.2,289,0
3343,2,761,51.7,22.6,0,57
3343,3,891,46.8,22.4,0,77
3343,4,1057,43.1,20.0,0,86
3343,5,768,30.0,10.2,0,14
3343,6,345,15.3,2.6,0,2
3344,1,582,56.7,30.0,159,0
3344,2,645,37.0,14.5,0,29
3344,3,760,29.2,13.5,0,52
3344,4,996,33.9,14.5,0,53
3344,5,1021,19.4,6.6,0,17
3344,6,748,9.8,1.3,0,1
3346,1,1046,67.2,47.0,458,0
3346,2,1079,37.9,16.4,0,61
3346,3,1184,37.3,17.1,0,90
3346,4,1250,31.9,13.2,0,80
3346,5,1127,25.0,9.1,0,35
3346,6,699,12.5,3.4,0,8
3347,1,1118,73.4,53.3,531,1
3347,2,1039,50.1,22.1,0,63
3347,3,1161,44.1,17.7,0,66
3347,4,1048,43.2,17.5,0,49
3347,5,1026,31.4,10.2,0,22
3347,6,1357,26.0,9.8,0,60
3349,1,1453,78.1,58.5,784,0
3349,2,1213,48.8,21.6,0,98
3349,3,1266,44.0,18.6,0,93
3349,4,1250,41.7,22.0,0,103
3349,5,922,31.1,15.0,0,34
3349,6,602,18.7,7.3,0,11
3350,1,1208,68.9,46.1,503,0
3350,2,1142,45.4,16.1,0,70
3350,3,1228,37.8,15.1,0,72
3350,4,1316,33.0,13.4,0,91
3350,5,1173,20.2,6.5,0,29
3350,6,823,10.0,1.2,0,2
3352,1,5,80.0,80.0,4,0
3352,2,3,100.0,100.0,0,1
3352,3,3,100.0,66.6,0,1
3352,4,4,75.0,75.0,0,1
3352,5,169,41.4,17.7,0,7
3352,6,6676,31.4,11.0,0,139
3353,1,959,62.5,37.7,315,0
3353,2,1080,47.5,21.7,1,85
3353,3,1111,40.1,19.3,0,64
3353,4,1048,38.9,17.6,0,66
3353,5,808,25.3,9.4,0,17
3353,6,598,18.3,6.0,0,4
3355,1,655,31.9,12.2,68,1
3355,2,1062,32.0,9.3,0,16
3355,3,1109,23.2,4.8,0,14
3355,4,932,19.6,4.1,0,7
3355,5,830,13.3,2.6,0,0
3355,6,626,10.3,1.2,0,2
3357,1,1127,52.0,29.9,307,0
3357,2,1166,38.0,14.4,0,70
3357,3,1268,27.6,10.5,0,48
3357,4,1190,26.3,9.9,0,48
3357,5,1122,15.6,3.8,0,7
3357,6,846,9.4,1.6,0,6
3358,1,583,45.9,29.3,141,0
3358,2,643,33.4,14.9,0,29
3358,3,568,26.9,11.4,0,29
3358,4,723,32.5,14.2,0,45
3358,5,976,20.8,6.6,0,11
3358,6,872,13.1,3.5,0,2
3360,1,1368,74.7,56.7,701,0
3360,2,1453,51.8,28.1,0,109
3360,3,1399,41.2,20.1,0,106
3360,4,1153,38.1,16.6,0,52
3360,5,744,29.0,9.6,0,4
3360,6,389,21.0,5.6,0,2
3361,1,1129,61.1,35.7,357,0
3361,2,1194,42.7,18.6,0,80
3361,3,1172,31.4,11.0,0,50
3361,4,1165,32.8,13.7,0,70
3361,5,1096,22.8,6.6,0,21
3361,6,960,13.3,2.6,0,6
3362,1,1560,71.0,51.6,743,0
3362,2,2003,44.9,20.1,0,114
3362,3,1535,40.3,18.4,0,124
3362,4,1177,38.5,18.7,0,88
3362,5,437,29.7,14.6,0,18
3362,6,226,23.8,8.4,0,7
3363,1,34,35.2,17.6,4,0
3363,2,136,25.7,9.5,0,3
3363,3,201,19.4,5.4,0,6
3363,4,434,29.0,10.3,0,33
3363,5,1006,20.8,8.0,0,39
3363,6,1357,13.2,4.1,0,18
3365,1,670,61.4,36.5,228,0
3365,2,713,40.8,17.5,0,53
3365,3,871,36.2,16.5,0,62
3365,4,958,33.1,15.4,0,67
3365,5,684,22.5,7.4,0,12
3365,6,370,11.8,4.3,0,2
3370,1,666,48.8,25.5,161,0
3370,2,823,27.9,9.3,0,31
3370,3,925,23.3,9.8,0,40
3370,4,949,25.0,11.3,0,58
3370,5,1079,18.8,8.2,0,25
3370,6,920,9.1,3.0,0,8
3372,1,902,45.4,20.9,172,0
3372,2,1114,29.9,12.0,0,45
3372,3,1053,25.0,9.1,0,31
3372,4,1013,28.2,11.7,0,52
3372,5,1086,20.2,7.0,0,22
3372,6,842,11.5,2.3,0,2
3373,1,610,60.8,36.0,211,0
3373,2,749,38.4,19.3,0,65
3373,3,819,27.7,11.2,0,54
3373,4,897,28.4,11.7,0,60
3373,5,747,16.0,5.4,0,16
3373,6,440,9.5,1.3,0,3
3376,1,735,38.6,19.3,128,0
3376,2,878,28.4,10.3,0,51
3376,3,947,24.0,10.8,0,63
3376,4,724,18.5,8.0,0,33
3376,5,758,12.4,3.4,0,7
3376,6,682,6.4,1.0,0,1
3377,1,715,41.8,21.2,129,0
3377,2,697,26.2,9.6,0,37
3377,3,786,33.4,15.2,0,62
3377,4,903,29.2,13.2,0,73
3377,5,1048,23.1,9.5,0,46
3377,6,855,12.6,5.3,0,18
3379,1,997,73.1,47.5,430,0
3379,2,868,53.5,26.6,0,85
3379,3,1036,46.8,22.3,0,99
3379,4,1215,43.5,21.7,0,135
3379,5,1074,33.7,12.2,0,41
3379,6,692,19.5,5.9,0,7
3381,1,1271,71.8,49.3,560,0
3381,2,1069,51.2,25.8,0,157
3381,3,1095,44.3,22.9,0,166
3381,4,1129,47.4,25.5,0,189
3381,5,955,28.9,13.7,0,65
3381,6,632,18.6,6.9,0,22
3382,1,770,52.9,30.2,208,0
3382,2,821,36.7,17.0,0,51
3382,3,972,31.7,14.0,0,55
3382,4,934,31.5,14.6,0,55
3382,5,705,22.7,10.9,0,17
3382,6,349,7.4,2.5,0,1
3385,1,1141,66.2,45.0,482,2
3385,2,1084,47.5,20.4,0,80
3385,3,1091,40.3,15.6,0,85
3385,4,1180,38.4,15.4,0,71
3385,5,1115,26.9,10.4,0,33
3385,6,950,15.6,3.7,0,11
3388,1,1428,81.5,65.6,883,0
3388,2,1112,58.5,33.9,0,68
3388,3,1033,55.2,34.3,0,157
3388,4,1468,51.9,27.1,0,164
3388,5,841,33.0,15.2,0,42
3388,6,426,15.7,3.0,0,5
3391,1,1096,75.5,50.3,508,0
3391,2,1188,57.2,27.3,0,77
3391,3,1024,41.2,20.5,0,65
3391,4,1203,42.0,19.3,0,95
3391,5,860,27.3,9.8,0,27
3391,6,477,15.5,3.3,0,0
3392,1,801,50.1,30.7,226,0
3392,2,883,34.8,11.5,0,24
3392,3,979,30.1,10.7,0,28
3392,4,1049,27.4,8.9,0,25
3392,5,1141,18.1,5.4,0,11
3392,6,832,9.1,1.4,0,0
3393,1,574,42.5,25.4,136,0
3393,2,554,28.5,14.6,0,51
3393,3,653,26.4,13.0,0,66
3393,4,583,24.0,11.8,0,59
3393,5,716,20.1,10.2,0,47
3393,6,827,11.3,4.7,0,20
3397,1,599,48.9,25.7,118,0
3397,2,781,31.5,13.9,0,39
3397,3,788,29.8,11.1,0,46
3397,4,911,27.9,10.8,0,48
3397,5,1094,21.1,7.2,0,20
3397,6,726,11.5,3.7,0,3
3398,1,430,21.8,7.2,24,0
3398,2,739,22.7,5.6,0,18
3398,3,753,17.5,4.6,0,20
3398,4,578,17.4,6.0,0,15
3398,5,433,18.2,5.0,0,10
3398,6,860,11.5,2.2,0,9
3400,1,511,44.2,25.4,118,0
3400,2,577,33.6,14.3,0,43
3400,3,687,32.6,14.5,0,47
3400,4,774,31.9,15.3,0,51
3400,5,811,27.1,11.1,0,24
3400,6,659,15.4,5.3,0,9
3401,1,1205,71.9,53.2,588,0
3401,2,1134,48.6,22.8,0,74
3401,3,1178,42.0,18.8,0,115
3401,4,1337,38.5,14.2,0,86
3401,5,1238,27.5,8.2,0,31
3401,6,1012,14.5,3.7,0,5
3404,1,608,38.3,24.3,132,1
3404,2,649,28.6,12.3,0,36
3404,3,677,25.8,12.8,0,40
3404,4,610,26.0,13.9,0,47
3404,5,741,18.3,8.9,0,29
3404,6,907,9.0,3.5,0,7
3406,1,1350,72.8,51.9,655,0
3406,2,1207,50.2,22.5,0,83
3406,3,1304,44.3,22.1,0,136
3406,4,1396,42.1,18.2,0,92
3406,5,1190,27.9,10.4,0,25
3406,6,686,12.8,2.4,0,0
3407,1,418,33.7,18.6,71,0
3407,2,561,26.2,9.4,0,16
3407,3,655,29.3,12.3,0,31
3407,4,757,23.3,10.9,0,33
3407,5,740,17.8,6.3,0,14
3407,6,594,8.9,3.5,0,5
3408,1,641,34.0,15.9,92,0
3408,2,734,26.1,12.9,0,56
3408,3,727,25.1,11.5,0,49
3408,4,594,21.3,11.1,0,40
3408,5,717,16.4,5.8,0,16
3408,6,581,10.3,2.9,0,3
3409,1,909,67.0,44.5,379,0
3409,2,871,43.2,19.0,0,80
3409,3,1016,44.6,22.2,0,109
3409,4,1165,39.4,20.2,0,100
3409,5,1164,30.6,13.3,0,34
3409,6,855,16.0,4.5,0,14
3411,1,884,50.3,29.8,258,0
3411,2,827,25.2,8.1,0,37
3411,3,959,23.0,9.3,0,52
3411,4,1069,24.7,10.5,0,65
3411,5,1064,17.2,6.0,0,29
3411,6,654,7.9,1.8,0,6
3412,1,1285,74.7,58.9,688,0
3412,2,1158,51.7,25.2,0,93
3412,3,1241,49.2,25.7,0,123
3412,4,1290,49.4,23.1,0,101
3412,5,1103,36.9,15.9,0,29
3412,6,1032,28.2,10.3,0,16
3414,1,1280,78.1,52.4,625,0
3414,2,1292,45.5,18.7,0,65
3414,3,1354,40.6,16.0,0,83
3414,4,1432,38.6,15.2,0,69
3414,5,1023,24.9,8.9,0,23
3414,6,544,13.6,2.7,0,1
3415,1,1505,85.5,70.1,1007,0
3415,2,1495,56.3,29.5,0,129
3415,3,1436,47.9,22.7,0,132
3415,4,1319,37.7,16.3,0,93
3415,5,586,28.3,9.7,0,14
3415,6,275,19.6,5.8,0,1
3417,1,658,36.9,18.8,108,0
3417,2,721,26.4,10.9,0,45
3417,3,834,27.3,11.7,0,59
3417,4,821,26.0,13.8,0,83
3417,5,819,17.4,7.8,0,38
3417,6,799,11.7,4.3,0,21
3419,1,940,56.6,29.3,238,0
3419,2,1059,37.5,13.5,0,47
3419,3,1044,30.8,11.8,0,60
3419,4,1055,31.2,12.4,0,53
3419,5,1131,20.4,7.1,0,12
3419,6,902,11.8,2.1,0,3
3422,1,1446,81.1,64.9,877,1
3422,2,1247,56.5,31.3,0,145
3422,3,1371,44.3,23.2,0,124
3422,4,1396,42.0,20.7,0,141
3422,5,778,27.3,10.8,0,27
3422,6,312,14.4,5.7,0,4
3424,1,219,42.4,20.5,42,0
3424,2,238,24.7,4.6,0,9
3424,3,292,28.7,12.6,0,24
3424,4,474,36.0,14.5,0,60
3424,5,991,30.2,12.5,0,71
3424,6,1871,19.5,7.6,0,70
3425,1,416,35.5,19.2,69,0
3425,2,477,29.3,10.9,0,24
3425,3,635,26.9,9.7,0,24
3425,4,805,27.4,12.6,0,43
3425,5,887,21.6,9.2,0,35
3425,6,558,9.6,3.7,0,13
3427,1,1427,80.8,63.7,841,0
3427,2,1152,54.2,26.7,0,92
3427,3,946,48.4,19.4,0,66
3427,4,876,36.0,14.6,0,38
3427,5,756,28.7,8.3,0,5
3427,6,411,11.4,3.4,0,1
3430,1,1102,75.1,54.7,581,0
3430,2,1138,45.2,22.7,0,117
3430,3,1233,40.8,19.2,0,127
3430,4,1284,38.0,17.2,0,90
3430,5,1279,25.4,11.0,0,29
3430,6,939,15.2,4.0,0,6
3432,1,1256,69.5,47.0,543,0
3432,2,1299,46.9,21.0,0,77
3432,3,1354,40.0,18.1,0,116
3432,4,1443,34.8,16.0,0,97
3432,5,1102,18.0,7.9,0,37
3432,6,705,8.7,1.7,0,5
3433,1,592,40.3,20.4,108,1
3433,2,667,37.0,13.1,1,22
3433,3,768,25.9,11.8,0,58
3433,4,688,26.7,9.3,0,31
3433,5,809,16.3,4.4,0,13
3433,6,929,8.5,2.3,0,3
3434,1,876,63.3,40.8,323,0
3434,2,1087,38.2,15.8,0,71
3434,3,1170,34.7,14.7,0,61
3434,4,1242,36.4,15.4,0,84
3434,5,1237,25.5,8.6,0,24
3434,6,833,15.8,4.3,0,2
3435,1,1370,78.4,61.0,776,0
3435,2,1094,60.8,31.2,0,150
3435,3,1230,52.3,28.7,0,141
3435,4,1281,51.0,25.9,0,151
3435,5,1069,37.7,15.8,0,48
3435,6,764,21.8,4.5,0,3
3436,1,1363,81.7,61.4,797,0
3436,2,1199,54.9,24.1,0,70
3436,3,1327,45.5,20.6,0,85
3436,4,1252,42.2,18.8,0,78
3436,5,928,28.5,11.7,0,27
3436,6,559,16.1,3.9,0,5
3439,1,1391,77.1,56.2,726,0
3439,2,1262,55.6,26.2,0,96
3439,3,1412,47.0,21.9,0,99
3439,4,1496,42.9,18.2,1,78
3439,5,1391,33.1,14.4,0,27
3439,6,862,20.0,5.5,0,4
3441,1,1098,67.4,47.3,486,0
3441,2,1145,42.9,17.1,0,90
3441,3,1481,38.6,16.5,0,130
3441,4,1509,33.1,13.5,0,97
3441,5,1119,19.3,5.9,0,20
3441,6,327,11.9,2.4,0,2
3442,1,1214,74.7,51.2,572,0
3442,2,1156,50.8,21.9,0,72
3442,3,1293,39.6,15.0,0,64
3442,4,1302,38.6,12.8,0,50
3442,5,1059,21.6,5.8,0,10
3442,6,517,11.8,2.5,0,2
3443,1,1356,69.9,51.9,658,0
3443,2,1437,50.1,24.9,0,91
3443,3,1429,41.9,22.6,0,115
3443,4,1341,41.9,20.7,0,118
3443,5,868,26.5,9.7,0,32
3443,6,556,18.5,5.2,0,4
3444,1,750,44.4,24.5,171,0
3444,2,891,31.5,12.3,0,57
3444,3,965,27.8,12.9,0,85
3444,4,1057,30.2,18.7,0,133
3444,5,1150,19.9,9.9,0,66
3444,6,875,10.8,3.5,0,18
3445,1,1049,64.0,37.0,347,0
3445,2,937,45.3,18.1,0,74
3445,3,1110,40.8,16.6,0,100
3445,4,1263,38.9,15.6,0,82
3445,5,1326,31.3,10.1,0,26
3445,6,972,18.7,4.1,0,5
3446,1,390,28.4,12.0,39,0
3446,2,491,26.4,7.1,0,10
3446,3,507,18.7,5.5,0,4
3446,4,506,20.5,8.3,0,13
3446,5,563,11.3,2.3,0,3
3446,6,504,8.1,2.3,0,4
3448,1,975,61.1,35.9,302,1
